,Glicose,Insulina,Beta,T,TReg
645.4806850856357,97.71117423287076,7.987874964343377,598.8978856465988,0.9206084482906393,3.857824711772495
645.5806975871984,97.71119662443195,7.987914100754609,598.8968428181073,0.9205990322334947,3.8578330727253007
645.6807100887611,97.71119201086256,7.9879190600980285,598.8959846411472,0.9205891542759613,3.8578406406552395
645.7807225903238,97.71115995547183,7.987889320278302,598.8953116587559,0.9205787805537302,3.8578474237694933
645.8807350918865,97.71110026910969,7.987824664875611,598.8948233367561,0.9205678881413386,3.857853432234418
645.9807475934492,97.71101301016685,7.987725183145662,598.8945180637556,0.92055646505217,3.8578586781755466
646.0807600950119,97.71089848457474,7.987591270019678,598.8943931511476,0.9205445102384542,3.857863175677587
646.1807725965746,97.71075724580552,7.987423626104401,598.8944448331102,0.9205320335912668,3.857866940784424
646.2807850981372,97.71059009487209,7.9872232576820945,598.8946682666069,0.9205190559405301,3.8578699914991166
646.3807975996999,97.71039808032809,7.986991476710539,598.8950575313862,0.920505609055012,3.8578723477839008
646.4808101012627,97.7101824982679,7.986729900823038,598.8956056299821,0.920491735642327,3.8578740315601876
646.5808226028254,97.7099448923266,7.986440453328412,598.8963044877135,0.9204774893489356,3.8578750667085644
646.680835104388,97.70968705368007,7.986125363211002,598.8971449526845,0.9204629347601445,3.857875479068794
646.7808476059507,97.70941102104486,7.985787165130668,598.8981167957845,0.9204481474001066,3.857875296439815
646.8808601075134,97.70911908067828,7.9854286994227905,598.8992087106883,0.9204332137318209,3.857874548579742
646.9808726090762,97.70881376637838,7.985053112098269,598.9004083138555,0.9204182311571327,3.8578732672058647
647.0808851106389,97.70849785948396,7.9846638548435225,598.9017021445309,0.9204033080167333,3.8578714859946492
647.1808976122015,97.70817438887453,7.98426468502049,598.9030756647448,0.9203885635901604,3.8578692405817376
647.2809101137642,97.70784663097034,7.983859665666629,598.9045132593127,0.9203741280957977,3.857866568561947
647.3809226153269,97.70751810973236,7.983453165494918,598.9059982358348,0.9203601426908751,3.857863509489271
647.4809351168897,97.70719259666237,7.983049858893854,598.9075128246969,0.9203467594714687,3.857860104876878
647.5809476184523,97.70687411080277,7.982654725927455,598.9090381790701,0.9203341414725008,3.857856398197113
647.680960120015,97.70656691873678,7.982273052335257,598.9105543749102,0.9203224626677398,3.857852434881497
647.7809726215777,97.70627553458834,7.981910429532316,598.9120404109589,0.9203119079698003,3.8578482623207253
647.8809851231404,97.70600472002211,7.981572754609208,598.9134742087422,0.9203026732301433,3.857843929864671
647.9809976247031,97.70575948424347,7.981266230332028,598.914832612572,0.9202949652390755,3.8578394888223815
648.0810101262658,97.70554508399859,7.980997365142391,598.9160913895453,0.9202890017257502,3.8578349924620805
648.1810226278285,97.70536702357431,7.980772973157432,598.9172252295439,0.9202850113581666,3.857830496011167
648.2810351293912,97.70523105479826,7.980600174169804,598.918207745235,0.9202832337431703,3.857826056656217
